Tile_ID,Long2,Lat2,Long1,Lat1,Mid_lat,Mid_long,Stop_Signs,Paving_historical,Paving_future,Bus_stop,Collisions_Future,Collisions_Historical,RTTYP_I,RTTYP_M,RTTYP_O,RTTYP_S,RTTYP_U
10838,-122.4072751,37.78686466,-122.406135,37.78596105,37.786413,-122.406705,0.0,1.0,0.0,0.0,5.0,1.0,0,1,0,0,0
10841,-122.4072751,37.78415384,-122.406135,37.78325024,37.783702,-122.406705,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10842,-122.4072751,37.78325024,-122.406135,37.78234663,37.782798,-122.406705,0.0,0.0,0.0,2.0,9.0,7.0,0,1,0,0,0
10843,-122.4072751,37.78234663,-122.406135,37.78144303,37.781895,-122.406705,3.0,0.0,0.0,0.0,2.0,5.0,0,1,0,0,0
10844,-122.4072751,37.78144303,-122.406135,37.78053942,37.780991,-122.406705,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10845,-122.4072751,37.78053942,-122.406135,37.77963582,37.780088,-122.406705,0.0,0.0,0.0,0.0,10.0,11.0,0,1,0,0,0
10846,-122.4072751,37.77963582,-122.406135,37.77873221,37.779184,-122.406705,2.0,0.0,0.0,0.0,2.0,4.0,0,1,0,0,0
10847,-122.4072751,37.77873221,-122.406135,37.77782861,37.77828,-122.406705,2.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0
10848,-122.4072751,37.77782861,-122.406135,37.776925,37.777377,-122.406705,0.0,0.0,0.0,0.0,6.0,0.0,0,1,0,0,0
10850,-122.4072751,37.77602139,-122.406135,37.77511779,37.77557,-122.406705,0.0,0.0,0.0,2.0,4.0,4.0,0,1,0,0,0
10853,-122.4072751,37.77331058,-122.406135,37.77240697,37.772859,-122.406705,0.0,0.0,0.0,1.0,5.0,7.0,0,1,0,0,0
10856,-122.4072751,37.77059976,-122.406135,37.76969616,37.770148,-122.406705,0.0,0.0,0.0,0.0,6.0,3.0,0,1,0,0,0
10862,-122.4072751,37.76517813,-122.406135,37.76427453,37.764726,-122.406705,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
10865,-122.4072751,37.76246732,-122.406135,37.76156371,37.762016,-122.406705,0.0,0.0,0.0,0.0,5.0,1.0,0,1,0,0,0
10866,-122.4072751,37.76156371,-122.406135,37.76066011,37.761112,-122.406705,0.0,0.0,0.0,1.0,2.0,3.0,0,1,0,0,0
10868,-122.4072751,37.7597565,-122.406135,37.75885289,37.759305,-122.406705,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
10870,-122.4072751,37.75794929,-122.406135,37.75704568,37.757497,-122.406705,0.0,0.0,0.0,2.0,6.0,4.0,0,1,0,0,0
10871,-122.4072751,37.75704568,-122.406135,37.75614208,37.756594,-122.406705,0.0,0.0,0.0,0.0,3.0,5.0,0,1,0,0,0
10873,-122.4072751,37.75523847,-122.406135,37.75433487,37.754787,-122.406705,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
10874,-122.4072751,37.75433487,-122.406135,37.75343126,37.753883,-122.406705,0.0,0.0,0.0,0.0,4.0,4.0,0,1,0,0,0
10875,-122.4072751,37.75343126,-122.406135,37.75252766,37.752979,-122.406705,0.0,0.0,0.0,4.0,8.0,8.0,0,1,0,0,0
10876,-122.4072751,37.75252766,-122.406135,37.75162405,37.752076,-122.406705,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10877,-122.4072751,37.75162405,-122.406135,37.75072045,37.751172,-122.406705,5.0,0.0,0.0,1.0,1.0,6.0,0,1,0,0,0
10887,-122.4072751,37.742588,-122.406135,37.74168439,37.742136,-122.406705,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
10890,-122.4072751,37.73987718,-122.406135,37.73897358,37.739425,-122.406705,1.0,0.0,0.0,4.0,8.0,5.0,0,1,0,0,0
10892,-122.4072751,37.73806997,-122.406135,37.73716637,37.737618,-122.406705,1.0,0.0,0.0,2.0,9.0,12.0,0,1,0,0,0
10893,-122.4072751,37.73716637,-122.406135,37.73626276,37.736715,-122.406705,0.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0
10895,-122.4072751,37.73535916,-122.406135,37.73445555,37.734907,-122.406705,1.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
10898,-122.4072751,37.73264834,-122.406135,37.73174474,37.732197,-122.406705,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
10900,-122.4072751,37.73084113,-122.406135,37.72993753,37.730389,-122.406705,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10908,-122.4072751,37.72361229,-122.406135,37.72270868,37.72316,-122.406705,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10912,-122.4072751,37.71999787,-122.406135,37.71909426,37.719546,-122.406705,3.0,0.0,0.0,1.0,2.0,0.0,0,1,0,0,0
10931,-122.406135,37.80674397,-122.4049949,37.80584037,37.806292,-122.405565,0.0,0.0,0.0,1.0,4.0,6.0,0,1,0,0,0
10932,-122.406135,37.80584037,-122.4049949,37.80493676,37.805389,-122.405565,0.0,0.0,0.0,0.0,1.0,5.0,0,1,0,0,0
10933,-122.406135,37.80493676,-122.4049949,37.80403316,37.804485,-122.405565,4.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
10937,-122.406135,37.80132234,-122.4049949,37.80041874,37.800871,-122.405565,3.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
10940,-122.406135,37.79861153,-122.4049949,37.79770792,37.79816,-122.405565,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
10941,-122.406135,37.79770792,-122.4049949,37.79680432,37.797256,-122.405565,0.0,5.0,0.0,3.0,6.0,1.0,0,1,0,0,0
10942,-122.406135,37.79680432,-122.4049949,37.79590071,37.796353,-122.405565,0.0,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0
10943,-122.406135,37.79590071,-122.4049949,37.79499711,37.795449,-122.405565,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
10944,-122.406135,37.79499711,-122.4049949,37.7940935,37.794545,-122.405565,2.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0
10945,-122.406135,37.7940935,-122.4049949,37.79318989,37.793642,-122.405565,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10946,-122.406135,37.79318989,-122.4049949,37.79228629,37.792738,-122.405565,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
10947,-122.406135,37.79228629,-122.4049949,37.79138268,37.791834,-122.405565,1.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
10948,-122.406135,37.79138268,-122.4049949,37.79047908,37.790931,-122.405565,0.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0
10949,-122.406135,37.79047908,-122.4049949,37.78957547,37.790027,-122.405565,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
10950,-122.406135,37.78957547,-122.4049949,37.78867187,37.789124,-122.405565,1.0,0.0,0.0,0.0,4.0,0.0,0,1,0,0,0
10952,-122.406135,37.78776826,-122.4049949,37.78686466,37.787316,-122.405565,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0
10954,-122.406135,37.78596105,-122.4049949,37.78505745,37.785509,-122.405565,1.0,0.0,0.0,3.0,9.0,7.0,0,1,0,0,0
10957,-122.406135,37.78325024,-122.4049949,37.78234663,37.782798,-122.405565,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
10958,-122.406135,37.78234663,-122.4049949,37.78144303,37.781895,-122.405565,1.0,0.0,0.0,0.0,3.0,3.0,0,1,0,0,0
10959,-122.406135,37.78144303,-122.4049949,37.78053942,37.780991,-122.405565,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10962,-122.406135,37.77873221,-122.4049949,37.77782861,37.77828,-122.405565,0.0,0.0,0.0,1.0,9.0,9.0,0,1,0,0,0
10964,-122.406135,37.776925,-122.4049949,37.77602139,37.776473,-122.405565,1.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
10966,-122.406135,37.77511779,-122.4049949,37.77421418,37.774666,-122.405565,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0
10970,-122.406135,37.77150337,-122.4049949,37.77059976,37.771052,-122.405565,0.0,0.0,0.0,1.0,3.0,6.0,0,1,0,0,0
10972,-122.406135,37.76969616,-122.4049949,37.76879255,37.769244,-122.405565,1.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
10974,-122.406135,37.76788895,-122.4049949,37.76698534,37.767437,-122.405565,4.0,1.0,0.0,0.0,1.0,2.0,0,1,0,0,0
10976,-122.406135,37.76608174,-122.4049949,37.76517813,37.76563,-122.405565,0.0,1.0,0.0,0.0,2.0,1.0,0,1,0,0,0
10977,-122.406135,37.76517813,-122.4049949,37.76427453,37.764726,-122.405565,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
10993,-122.406135,37.75072045,-122.4049949,37.74981684,37.750269,-122.405565,0.0,0.0,0.0,0.0,3.0,2.0,0,1,0,0,0
10997,-122.406135,37.74710603,-122.4049949,37.74620242,37.746654,-122.405565,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11001,-122.406135,37.74349161,-122.4049949,37.742588,37.74304,-122.405565,0.0,0.0,0.0,1.0,3.0,4.0,0,1,0,0,0
11002,-122.406135,37.742588,-122.4049949,37.74168439,37.742136,-122.405565,0.0,0.0,0.0,1.0,4.0,5.0,0,1,0,0,0
11006,-122.406135,37.73897358,-122.4049949,37.73806997,37.738522,-122.405565,2.0,7.0,0.0,0.0,3.0,2.0,0,1,0,0,0
11013,-122.406135,37.73264834,-122.4049949,37.73174474,37.732197,-122.405565,0.0,0.0,0.0,4.0,9.0,7.0,0,1,0,0,0
11014,-122.406135,37.73174474,-122.4049949,37.73084113,37.731293,-122.405565,4.0,0.0,0.0,0.0,7.0,5.0,0,1,0,0,0
11016,-122.406135,37.72993753,-122.4049949,37.72903392,37.729486,-122.405565,4.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
11020,-122.406135,37.72632311,-122.4049949,37.7254195,37.725871,-122.405565,8.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11039,-122.406135,37.70915461,-122.4049949,37.708251,37.708703,-122.405565,1.0,0.0,0.0,5.0,4.0,3.0,0,1,0,0,0
11052,-122.4049949,37.80132234,-122.4038548,37.80041874,37.800871,-122.404425,4.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
11053,-122.4049949,37.80041874,-122.4038548,37.79951513,37.799967,-122.404425,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11057,-122.4049949,37.79680432,-122.4038548,37.79590071,37.796353,-122.404425,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11058,-122.4049949,37.79590071,-122.4038548,37.79499711,37.795449,-122.404425,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
11059,-122.4049949,37.79499711,-122.4038548,37.7940935,37.794545,-122.404425,1.0,0.0,1.0,2.0,1.0,3.0,0,1,0,0,0
11060,-122.4049949,37.7940935,-122.4038548,37.79318989,37.793642,-122.404425,2.0,0.0,0.0,1.0,2.0,4.0,0,1,0,0,0
11061,-122.4049949,37.79318989,-122.4038548,37.79228629,37.792738,-122.404425,0.0,0.0,0.0,3.0,1.0,6.0,0,1,0,0,0
11062,-122.4049949,37.79228629,-122.4038548,37.79138268,37.791834,-122.404425,0.0,0.0,0.0,0.0,4.0,3.0,0,1,0,0,0
11063,-122.4049949,37.79138268,-122.4038548,37.79047908,37.790931,-122.404425,1.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0
11064,-122.4049949,37.79047908,-122.4038548,37.78957547,37.790027,-122.404425,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0
11070,-122.4049949,37.78505745,-122.4038548,37.78415384,37.784606,-122.404425,1.0,0.0,0.0,3.0,5.0,8.0,0,1,0,0,0
11073,-122.4049949,37.78234663,-122.4038548,37.78144303,37.781895,-122.404425,0.0,0.0,0.0,0.0,10.0,7.0,0,1,0,0,0
11074,-122.4049949,37.78144303,-122.4038548,37.78053942,37.780991,-122.404425,2.0,0.0,0.0,0.0,5.0,3.0,0,1,0,0,0
11078,-122.4049949,37.77782861,-122.4038548,37.776925,37.777377,-122.404425,0.0,0.0,0.0,1.0,7.0,16.0,0,1,0,0,0
11079,-122.4049949,37.776925,-122.4038548,37.77602139,37.776473,-122.404425,4.0,0.0,0.0,0.0,3.0,4.0,0,1,0,0,0
11081,-122.4049949,37.77511779,-122.4038548,37.77421418,37.774666,-122.404425,0.0,0.0,0.0,0.0,6.0,7.0,0,1,0,0,0
11091,-122.4049949,37.76608174,-122.4038548,37.76517813,37.76563,-122.404425,0.0,1.0,0.0,0.0,3.0,1.0,0,1,0,0,0
11092,-122.4049949,37.76517813,-122.4038548,37.76427453,37.764726,-122.404425,3.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0
11105,-122.4049949,37.75343126,-122.4038548,37.75252766,37.752979,-122.404425,4.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11110,-122.4049949,37.74891324,-122.4038548,37.74800963,37.748461,-122.404425,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11113,-122.4049949,37.74620242,-122.4038548,37.74529882,37.745751,-122.404425,0.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0
11115,-122.4049949,37.74439521,-122.4038548,37.74349161,37.743943,-122.404425,0.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0
11117,-122.4049949,37.742588,-122.4038548,37.74168439,37.742136,-122.404425,2.0,0.0,0.0,1.0,2.0,7.0,0,1,0,0,0
11118,-122.4049949,37.74168439,-122.4038548,37.74078079,37.741233,-122.404425,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11121,-122.4049949,37.73897358,-122.4038548,37.73806997,37.738522,-122.404425,3.0,5.0,0.0,0.0,2.0,1.0,0,1,0,0,0
11123,-122.4049949,37.73716637,-122.4038548,37.73626276,37.736715,-122.404425,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11127,-122.4049949,37.73355195,-122.4038548,37.73264834,37.7331,-122.404425,0.0,0.0,0.0,4.0,4.0,3.0,0,1,0,0,0
11128,-122.4049949,37.73264834,-122.4038548,37.73174474,37.732197,-122.404425,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11130,-122.4049949,37.73084113,-122.4038548,37.72993753,37.730389,-122.404425,0.0,0.0,0.0,1.0,1.0,4.0,0,1,0,0,0
11133,-122.4049949,37.72813032,-122.4038548,37.72722671,37.727679,-122.404425,4.0,0.0,0.0,3.0,2.0,2.0,0,1,0,0,0
11138,-122.4049949,37.72361229,-122.4038548,37.72270868,37.72316,-122.404425,6.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
11149,-122.4049949,37.71367263,-122.4038548,37.71276903,37.713221,-122.404425,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11151,-122.4049949,37.71186542,-122.4038548,37.71096182,37.711414,-122.404425,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11152,-122.4049949,37.71096182,-122.4038548,37.71005821,37.71051,-122.404425,0.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
11162,-122.4038548,37.80584037,-122.4027146,37.80493676,37.805389,-122.403285,0.0,0.0,0.0,2.0,1.0,4.0,0,1,0,0,0
11170,-122.4038548,37.79861153,-122.4027146,37.79770792,37.79816,-122.403285,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11173,-122.4038548,37.79590071,-122.4027146,37.79499711,37.795449,-122.403285,1.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0
11174,-122.4038548,37.79499711,-122.4027146,37.7940935,37.794545,-122.403285,1.0,0.0,0.0,1.0,1.0,4.0,0,1,0,0,0
11175,-122.4038548,37.7940935,-122.4027146,37.79318989,37.793642,-122.403285,0.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
11176,-122.4038548,37.79318989,-122.4027146,37.79228629,37.792738,-122.403285,0.0,0.0,0.0,1.0,5.0,8.0,0,1,0,0,0
11179,-122.4038548,37.79047908,-122.4027146,37.78957547,37.790027,-122.403285,0.0,0.0,1.0,1.0,2.0,1.0,0,1,0,0,0
11180,-122.4038548,37.78957547,-122.4027146,37.78867187,37.789124,-122.403285,0.0,0.0,0.0,0.0,3.0,5.0,0,1,0,0,0
11181,-122.4038548,37.78867187,-122.4027146,37.78776826,37.78822,-122.403285,0.0,0.0,0.0,2.0,3.0,9.0,0,1,0,0,0
11182,-122.4038548,37.78776826,-122.4027146,37.78686466,37.787316,-122.403285,0.0,0.0,0.0,3.0,2.0,12.0,0,1,0,0,0
11184,-122.4038548,37.78596105,-122.4027146,37.78505745,37.785509,-122.403285,0.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0
11190,-122.4038548,37.78053942,-122.4027146,37.77963582,37.780088,-122.403285,1.0,0.0,0.0,1.0,11.0,5.0,0,1,0,0,0
11195,-122.4038548,37.77602139,-122.4027146,37.77511779,37.77557,-122.403285,0.0,0.0,0.0,0.0,3.0,3.0,0,1,0,0,0
11201,-122.4038548,37.77059976,-122.4027146,37.76969616,37.770148,-122.403285,1.0,0.0,1.0,2.0,1.0,1.0,0,1,0,0,0
11206,-122.4038548,37.76608174,-122.4027146,37.76517813,37.76563,-122.403285,0.0,0.0,0.0,1.0,4.0,3.0,0,1,0,0,0
11215,-122.4038548,37.75794929,-122.4027146,37.75704568,37.757497,-122.403285,5.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11224,-122.4038548,37.74981684,-122.4027146,37.74891324,37.749365,-122.403285,1.0,0.0,0.0,0.0,4.0,6.0,0,1,0,0,0
11225,-122.4038548,37.74891324,-122.4027146,37.74800963,37.748461,-122.403285,0.0,0.0,0.0,0.0,5.0,4.0,0,1,0,0,0
11226,-122.4038548,37.74800963,-122.4027146,37.74710603,37.747558,-122.403285,0.0,0.0,0.0,0.0,9.0,9.0,0,1,0,0,0
11230,-122.4038548,37.74439521,-122.4027146,37.74349161,37.743943,-122.403285,2.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
11232,-122.4038548,37.742588,-122.4027146,37.74168439,37.742136,-122.403285,2.0,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0
11241,-122.4038548,37.73445555,-122.4027146,37.73355195,37.734004,-122.403285,4.0,0.0,0.0,0.0,3.0,2.0,0,1,0,0,0
11245,-122.4038548,37.73084113,-122.4027146,37.72993753,37.730389,-122.403285,2.0,0.0,3.0,0.0,1.0,2.0,0,1,0,0,0
11248,-122.4038548,37.72813032,-122.4027146,37.72722671,37.727679,-122.403285,0.0,0.0,0.0,4.0,3.0,4.0,0,1,0,0,0
11249,-122.4038548,37.72722671,-122.4027146,37.72632311,37.726775,-122.403285,2.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0
11252,-122.4038548,37.72451589,-122.4027146,37.72361229,37.724064,-122.403285,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11255,-122.4038548,37.72180508,-122.4027146,37.72090147,37.721353,-122.403285,2.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
11266,-122.4038548,37.71186542,-122.4027146,37.71096182,37.711414,-122.403285,1.0,0.0,0.0,3.0,2.0,5.0,0,1,0,0,0
11278,-122.4027146,37.80493676,-122.4015745,37.80403316,37.804485,-122.402145,0.0,0.0,0.0,0.0,5.0,3.0,0,1,0,0,0
11281,-122.4027146,37.80222595,-122.4015745,37.80132234,37.801774,-122.402145,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11285,-122.4027146,37.79861153,-122.4015745,37.79770792,37.79816,-122.402145,0.0,0.0,0.0,1.0,2.0,0.0,0,1,0,0,0
11288,-122.4027146,37.79590071,-122.4015745,37.79499711,37.795449,-122.402145,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11292,-122.4027146,37.79228629,-122.4015745,37.79138268,37.791834,-122.402145,1.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0
11293,-122.4027146,37.79138268,-122.4015745,37.79047908,37.790931,-122.402145,0.0,0.0,0.0,0.0,4.0,4.0,0,1,0,0,0
11294,-122.4027146,37.79047908,-122.4015745,37.78957547,37.790027,-122.402145,1.0,0.0,0.0,0.0,2.0,4.0,0,1,0,0,0
11295,-122.4027146,37.78957547,-122.4015745,37.78867187,37.789124,-122.402145,0.0,0.0,0.0,1.0,2.0,9.0,0,1,0,0,0
11298,-122.4027146,37.78686466,-122.4015745,37.78596105,37.786413,-122.402145,1.0,0.0,0.0,2.0,6.0,10.0,0,1,0,0,0
11301,-122.4027146,37.78415384,-122.4015745,37.78325024,37.783702,-122.402145,0.0,0.0,0.0,0.0,3.0,9.0,0,1,0,0,0
11305,-122.4027146,37.78053942,-122.4015745,37.77963582,37.780088,-122.402145,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11306,-122.4027146,37.77963582,-122.4015745,37.77873221,37.779184,-122.402145,1.0,0.0,0.0,1.0,10.0,15.0,0,1,0,0,0
11309,-122.4027146,37.776925,-122.4015745,37.77602139,37.776473,-122.402145,0.0,0.0,0.0,1.0,10.0,15.0,0,1,0,0,0
11312,-122.4027146,37.77421418,-122.4015745,37.77331058,37.773762,-122.402145,0.0,13.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11314,-122.4027146,37.77240697,-122.4015745,37.77150337,37.771955,-122.402145,0.0,0.0,0.0,0.0,5.0,6.0,0,1,0,0,0
11317,-122.4027146,37.76969616,-122.4015745,37.76879255,37.769244,-122.402145,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11320,-122.4027146,37.76698534,-122.4015745,37.76608174,37.766534,-122.402145,0.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
11321,-122.4027146,37.76608174,-122.4015745,37.76517813,37.76563,-122.402145,0.0,1.0,0.0,1.0,1.0,4.0,0,1,0,0,0
11322,-122.4027146,37.76517813,-122.4015745,37.76427453,37.764726,-122.402145,8.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0
11333,-122.4027146,37.75523847,-122.4015745,37.75433487,37.754787,-122.402145,10.0,2.0,0.0,3.0,2.0,0.0,0,1,0,0,0
11339,-122.4027146,37.74981684,-122.4015745,37.74891324,37.749365,-122.402145,0.0,0.0,0.0,0.0,1.0,4.0,0,1,0,0,0
11343,-122.4027146,37.74620242,-122.4015745,37.74529882,37.745751,-122.402145,1.0,2.0,0.0,0.0,1.0,3.0,0,1,0,0,0
11350,-122.4027146,37.73987718,-122.4015745,37.73897358,37.739425,-122.402145,0.0,2.0,0.0,0.0,1.0,2.0,0,1,0,0,0
11363,-122.4027146,37.72813032,-122.4015745,37.72722671,37.727679,-122.402145,2.0,0.0,0.0,1.0,3.0,8.0,0,1,0,0,0
11366,-122.4027146,37.7254195,-122.4015745,37.72451589,37.724968,-122.402145,2.0,0.0,0.0,1.0,2.0,5.0,0,1,0,0,0
11367,-122.4027146,37.72451589,-122.4015745,37.72361229,37.724064,-122.402145,0.0,0.0,0.0,4.0,3.0,8.0,0,1,0,0,0
11368,-122.4027146,37.72361229,-122.4015745,37.72270868,37.72316,-122.402145,1.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
11369,-122.4027146,37.72270868,-122.4015745,37.72180508,37.722257,-122.402145,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11370,-122.4027146,37.72180508,-122.4015745,37.72090147,37.721353,-122.402145,2.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
11376,-122.4027146,37.71638345,-122.4015745,37.71547984,37.715932,-122.402145,6.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
11380,-122.4027146,37.71276903,-122.4015745,37.71186542,37.712317,-122.402145,0.0,0.0,0.0,5.0,5.0,6.0,0,1,0,0,0
11400,-122.4015745,37.79861153,-122.4004344,37.79770792,37.79816,-122.401004,0.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0
11404,-122.4015745,37.79499711,-122.4004344,37.7940935,37.794545,-122.401004,1.0,0.0,0.0,1.0,1.0,3.0,0,1,0,0,0
11405,-122.4015745,37.7940935,-122.4004344,37.79318989,37.793642,-122.401004,2.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
11406,-122.4015745,37.79318989,-122.4004344,37.79228629,37.792738,-122.401004,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
11407,-122.4015745,37.79228629,-122.4004344,37.79138268,37.791834,-122.401004,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
11409,-122.4015745,37.79047908,-122.4004344,37.78957547,37.790027,-122.401004,0.0,0.0,0.0,2.0,1.0,3.0,0,1,0,0,0
11410,-122.4015745,37.78957547,-122.4004344,37.78867187,37.789124,-122.401004,1.0,3.0,0.0,2.0,4.0,7.0,0,1,0,0,0
11411,-122.4015745,37.78867187,-122.4004344,37.78776826,37.78822,-122.401004,2.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,0
11412,-122.4015745,37.78776826,-122.4004344,37.78686466,37.787316,-122.401004,0.0,0.0,0.0,0.0,6.0,4.0,0,1,0,0,0
11414,-122.4015745,37.78596105,-122.4004344,37.78505745,37.785509,-122.401004,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
11415,-122.4015745,37.78505745,-122.4004344,37.78415384,37.784606,-122.401004,0.0,0.0,0.0,0.0,8.0,6.0,0,1,0,0,0
11418,-122.4015745,37.78234663,-122.4004344,37.78144303,37.781895,-122.401004,0.0,0.0,0.0,2.0,3.0,7.0,0,1,0,0,0
11422,-122.4015745,37.77873221,-122.4004344,37.77782861,37.77828,-122.401004,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11424,-122.4015745,37.776925,-122.4004344,37.77602139,37.776473,-122.401004,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11425,-122.4015745,37.77602139,-122.4004344,37.77511779,37.77557,-122.401004,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
11426,-122.4015745,37.77511779,-122.4004344,37.77421418,37.774666,-122.401004,0.0,7.0,0.0,0.0,3.0,8.0,0,1,0,0,0
11430,-122.4015745,37.77150337,-122.4004344,37.77059976,37.771052,-122.401004,2.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
11445,-122.4015745,37.75794929,-122.4004344,37.75704568,37.757497,-122.401004,2.0,3.0,0.0,1.0,1.0,0.0,0,1,0,0,0
11450,-122.4015745,37.75343126,-122.4004344,37.75252766,37.752979,-122.401004,2.0,2.0,0.0,1.0,1.0,0.0,0,1,0,0,0
11463,-122.4015745,37.74168439,-122.4004344,37.74078079,37.741233,-122.401004,5.0,0.0,0.0,1.0,3.0,4.0,0,1,0,0,0
11464,-122.4015745,37.74078079,-122.4004344,37.73987718,37.740329,-122.401004,0.0,1.0,2.0,0.0,1.0,0.0,0,1,0,0,0
11465,-122.4015745,37.73987718,-122.4004344,37.73897358,37.739425,-122.401004,4.0,1.0,2.0,2.0,2.0,1.0,0,1,0,0,0
11466,-122.4015745,37.73897358,-122.4004344,37.73806997,37.738522,-122.401004,2.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
11476,-122.4015745,37.72993753,-122.4004344,37.72903392,37.729486,-122.401004,4.0,0.0,0.0,2.0,1.0,1.0,0,1,0,0,0
11481,-122.4015745,37.7254195,-122.4004344,37.72451589,37.724968,-122.401004,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
